Y,X,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,gemeindeteil_name,gemeindeteil_schluessel,strasse_name,strasse_schluessel,hausnummer,hausnummer_zusatz,postleitzahl
54.049036187960489,11.994586592150103,5172f830-d3e4-11e5-96d6-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Konow,,,,,,
53.876686162914851,11.955173250107588,517fdff0-d3e4-11e5-96d7-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,"Bützow, Stadt",130725252020,Bützow,,,,,,
53.83284298245075,12.308144567736324,8cd7a7c4-d3f1-11e5-96f2-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.833360339052064,12.314440407108181,8cf1779e-d3f1-11e5-96f3-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Plaaz,130725255079,Zapkendorf,,,,,,
53.831165233174254,12.31960754281865,8d0fc2c6-d3f1-11e5-96f5-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Plaaz,130725255079,Wendorf,,,,,,
53.82809815717858,12.314625831525593,8d1f6fd2-d3f1-11e5-96f6-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Plaaz,130725255079,Wendorf,,,,,,
53.827337625978771,12.309466668798263,8d2f2cd8-d3f1-11e5-96f7-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.826589322902528,12.304064679476406,8d441256-d3f1-11e5-96f8-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.822807501709939,12.30715347038228,8d5b2022-d3f1-11e5-96f9-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.82930785854635,12.30228518230393,8d74437c-d3f1-11e5-96fa-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.924424040322741,12.553013851845137,4100b150-d3f2-11e5-96fb-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.921232012155208,12.549316546880039,41197ece-d3f2-11e5-96fc-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.918813809086707,12.550186467195934,412b802e-d3f2-11e5-96fd-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Schwasdorf,130725258096,Stierow,,,,,,
53.915509658343169,12.549773181556453,413dd51c-d3f2-11e5-96fe-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Schwasdorf,130725258096,Stierow,,,,,,
53.912502883121789,12.549888617546546,4150460c-d3f2-11e5-96ff-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wüstenfelde,130725258041,Vietschow,,,,,,
53.914111920981981,12.539236314246724,416325d8-d3f2-11e5-9700-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.917270494819384,12.539535954605888,4175b2a2-d3f2-11e5-9701-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.919814596093062,12.539568344455565,41886848-d3f2-11e5-9702-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.92029255108605,12.534927969186318,419b52aa-d3f2-11e5-9703-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
